,,,,,,,,,,,,,,,,,,,,,EXPECTED,,,,,,,,,,,,,,ACTUAL,,,,,,,,,,,,,
,Tournament,League,Date,Gamelength,Team1,Team2,Team1Score,Team2Score,WinTeam,Year,Region_T1,Team_T1,Region_code_T1,Region_T2,Team_T2,Region_code_T2,Region_Win,Team_Win,Region_code_Win,Blue/Red,G2,FNC,MAD,RGE,VIT,MSF,SK,XL,S04,OG,AST,BDS,SPY,TH,G2,FNC,MAD,RGE,VIT,MSF,SK,XL,S04,OG,AST,BDS,SPY,TH
20197,LEC 2020 Spring,LEC,21/02/2020 20:33,32:26:00,Rogue (European Team),Fnatic,0,1,Fnatic,2020,Europe,RGE,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220,LEC 2020 Spring,LEC,22/02/2020 15:33,41:05:00,Team Vitality,SK Gaming,1,0,Team Vitality,2020,EMEA,VIT,EMEA,EMEA,SK,EMEA,EMEA,VIT,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20222,LEC 2020 Spring,LEC,22/02/2020 16:48,47:25:00,Excel Esports,FC Schalke 04 Esports,1,0,Excel Esports,2020,EMEA,XL,EMEA,EMEA,S04,EMEA,EMEA,XL,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20223,LEC 2020 Spring,LEC,22/02/2020 17:59,35:36:00,Rogue (European Team),Misfits Gaming,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,Europe,MSF,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20224,LEC 2020 Spring,LEC,22/02/2020 18:58,31:38:00,MAD Lions,G2 Esports,1,0,MAD Lions,2020,EMEA,MAD,EMEA,EMEA,G2,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20225,LEC 2020 Spring,LEC,22/02/2020 19:55,30:00:00,Origen,Fnatic,0,1,Fnatic,2020,Europe,OG,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20294,LEC 2020 Spring,LEC,28/02/2020 16:16,34:34:00,Rogue (European Team),Excel Esports,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,EMEA,XL,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20295,LEC 2020 Spring,LEC,28/02/2020 17:43,31:31:00,Team Vitality,MAD Lions,0,1,MAD Lions,2020,EMEA,VIT,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20296,LEC 2020 Spring,LEC,28/02/2020 18:38,28:16:00,Misfits Gaming,Fnatic,0,1,Fnatic,2020,Europe,MSF,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20297,LEC 2020 Spring,LEC,28/02/2020 19:35,45:55:00,FC Schalke 04 Esports,Origen,0,1,Origen,2020,EMEA,S04,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20298,LEC 2020 Spring,LEC,28/02/2020 20:45,26:01:00,G2 Esports,SK Gaming,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,SK,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20323,LEC 2020 Spring,LEC,29/02/2020 15:16,33:12:00,SK Gaming,Misfits Gaming,0,1,Misfits Gaming,2020,EMEA,SK,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20327,LEC 2020 Spring,LEC,29/02/2020 16:44,28:46:00,MAD Lions,Excel Esports,0,1,Excel Esports,2020,EMEA,MAD,EMEA,EMEA,XL,EMEA,EMEA,XL,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20329,LEC 2020 Spring,LEC,29/02/2020 17:33,31:25:00,Fnatic,FC Schalke 04 Esports,1,0,Fnatic,2020,EMEA,FNC,EMEA,EMEA,S04,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20331,LEC 2020 Spring,LEC,29/02/2020 18:31,34:22:00,Rogue (European Team),Origen,0,1,Origen,2020,Europe,RGE,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20333,LEC 2020 Spring,LEC,29/02/2020 19:29,27:01:00,G2 Esports,Team Vitality,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,VIT,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20413,LEC 2020 Spring,LEC,06/03/2020 16:40,24:49:00,Team Vitality,Rogue (European Team),0,1,Rogue (European Team),2020,EMEA,VIT,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20414,LEC 2020 Spring,LEC,06/03/2020 17:44,51:04:00,FC Schalke 04 Esports,MAD Lions,0,1,MAD Lions,2020,EMEA,S04,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20415,LEC 2020 Spring,LEC,06/03/2020 19:00,36:24:00,SK Gaming,Fnatic,0,1,Fnatic,2020,EMEA,SK,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20416,LEC 2020 Spring,LEC,06/03/2020 20:01,27:12:00,Excel Esports,Misfits Gaming,0,1,Misfits Gaming,2020,EMEA,XL,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20417,LEC 2020 Spring,LEC,06/03/2020 20:53,32:58:00,Origen,G2 Esports,0,1,G2 Esports,2020,Europe,OG,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20450,LEC 2020 Spring,LEC,07/03/2020 15:42,36:30:00,SK Gaming,FC Schalke 04 Esports,0,1,FC Schalke 04 Esports,2020,EMEA,SK,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20453,LEC 2020 Spring,LEC,07/03/2020 16:43,42:42:00,Excel Esports,Team Vitality,1,0,Excel Esports,2020,EMEA,XL,EMEA,EMEA,VIT,EMEA,EMEA,XL,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20455,LEC 2020 Spring,LEC,07/03/2020 17:52,28:12:00,Rogue (European Team),MAD Lions,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,EMEA,MAD,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20457,LEC 2020 Spring,LEC,07/03/2020 18:45,33:10:00,Origen,Misfits Gaming,1,0,Origen,2020,Europe,OG,EMEA,Europe,MSF,EMEA,Europe,OG,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20459,LEC 2020 Spring,LEC,07/03/2020 19:46,34:40:00,Fnatic,G2 Esports,0,1,G2 Esports,2020,EMEA,FNC,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20662,LEC 2020 Spring,LEC,20/03/2020 16:20,35:56:00,MAD Lions,SK Gaming,1,0,MAD Lions,2020,EMEA,MAD,EMEA,EMEA,SK,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20663,LEC 2020 Spring,LEC,20/03/2020 17:28,32:10:00,Misfits Gaming,FC Schalke 04 Esports,0,1,FC Schalke 04 Esports,2020,Europe,MSF,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20664,LEC 2020 Spring,LEC,20/03/2020 18:35,30:41:00,Excel Esports,Fnatic,0,1,Fnatic,2020,EMEA,XL,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20665,LEC 2020 Spring,LEC,20/03/2020 20:57,35:41:00,G2 Esports,Rogue (European Team),1,0,G2 Esports,2020,EMEA,G2,EMEA,Europe,RGE,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20666,LEC 2020 Spring,LEC,20/03/2020 22:23,34:35:00,Origen,Team Vitality,1,0,Origen,2020,Europe,OG,EMEA,EMEA,VIT,EMEA,Europe,OG,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20695,LEC 2020 Spring,LEC,21/03/2020 15:17,37:51:00,FC Schalke 04 Esports,Team Vitality,1,0,FC Schalke 04 Esports,2020,EMEA,S04,EMEA,EMEA,VIT,EMEA,EMEA,S04,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20697,LEC 2020 Spring,LEC,21/03/2020 16:10,29:37:00,SK Gaming,Origen,0,1,Origen,2020,EMEA,SK,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20698,LEC 2020 Spring,LEC,21/03/2020 16:54,33:59:00,Misfits Gaming,MAD Lions,0,1,MAD Lions,2020,Europe,MSF,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20699,LEC 2020 Spring,LEC,21/03/2020 17:47,22:02,G2 Esports,Excel Esports,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,XL,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,LEC 2020 Spring,LEC,21/03/2020 18:59,30:55:00,Fnatic,Rogue (European Team),1,0,Fnatic,2020,EMEA,FNC,EMEA,Europe,RGE,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20801,LEC 2020 Spring,LEC,27/03/2020 16:37,32:08:00,Rogue (European Team),SK Gaming,0,1,SK Gaming,2020,Europe,RGE,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20802,LEC 2020 Spring,LEC,27/03/2020 17:18,48:06:00,Misfits Gaming,Team Vitality,1,0,Misfits Gaming,2020,Europe,MSF,EMEA,EMEA,VIT,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803,LEC 2020 Spring,LEC,27/03/2020 18:10,36:10:00,G2 Esports,FC Schalke 04 Esports,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,S04,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804,LEC 2020 Spring,LEC,27/03/2020 19:20,31:00:00,Excel Esports,Origen,0,1,Origen,2020,EMEA,XL,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805,LEC 2020 Spring,LEC,27/03/2020 20:14,30:55:00,Fnatic,MAD Lions,1,0,Fnatic,2020,EMEA,FNC,EMEA,EMEA,MAD,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20840,LEC 2020 Spring,LEC,28/03/2020 15:25,31:34:00,SK Gaming,Excel Esports,1,0,SK Gaming,2020,EMEA,SK,EMEA,EMEA,XL,EMEA,EMEA,SK,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20841,LEC 2020 Spring,LEC,28/03/2020 16:17,27:37:00,Rogue (European Team),FC Schalke 04 Esports,0,1,FC Schalke 04 Esports,2020,Europe,RGE,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20842,LEC 2020 Spring,LEC,28/03/2020 17:16,35:22:00,Origen,MAD Lions,0,1,MAD Lions,2020,Europe,OG,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20843,LEC 2020 Spring,LEC,28/03/2020 18:12,41:50:00,Fnatic,Team Vitality,0,1,Team Vitality,2020,EMEA,FNC,EMEA,EMEA,VIT,EMEA,EMEA,VIT,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20844,LEC 2020 Spring,LEC,28/03/2020 19:10,25:15:00,G2 Esports,Misfits Gaming,1,0,G2 Esports,2020,EMEA,G2,EMEA,Europe,MSF,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20970,LEC 2020 Spring Playoffs,LEC,03/04/2020 14:24,35:51:00,G2 Esports,MAD Lions,0,1,MAD Lions,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20971,LEC 2020 Spring Playoffs,LEC,03/04/2020 15:17,34:22:00,G2 Esports,MAD Lions,1,1,G2 Esports,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20972,LEC 2020 Spring Playoffs,LEC,03/04/2020 16:02,40:59:00,G2 Esports,MAD Lions,1,2,MAD Lions,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20973,LEC 2020 Spring Playoffs,LEC,03/04/2020 16:55,25:29:00,MAD Lions,G2 Esports,2,2,G2 Esports,2020,EMEA,MAD,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20974,LEC 2020 Spring Playoffs,LEC,03/04/2020 18:31,38:54:00,G2 Esports,MAD Lions,2,3,MAD Lions,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21004,LEC 2020 Spring Playoffs,LEC,04/04/2020 13:17,27:39:00,Fnatic,Origen,1,0,Fnatic,2020,EMEA,FNC,EMEA,Europe,OG,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21007,LEC 2020 Spring Playoffs,LEC,04/04/2020 14:02,28:30:00,Fnatic,Origen,2,0,Fnatic,2020,EMEA,FNC,EMEA,Europe,OG,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21009,LEC 2020 Spring Playoffs,LEC,04/04/2020 14:56,43:02:00,Fnatic,Origen,2,1,Origen,2020,EMEA,FNC,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21011,LEC 2020 Spring Playoffs,LEC,04/04/2020 15:54,34:29:00,Fnatic,Origen,3,1,Fnatic,2020,EMEA,FNC,EMEA,Europe,OG,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21048,LEC 2020 Spring Playoffs,LEC,05/04/2020 13:16,29:41:00,Misfits Gaming,Rogue (European Team),1,0,Misfits Gaming,2020,Europe,MSF,EMEA,Europe,RGE,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21050,LEC 2020 Spring Playoffs,LEC,05/04/2020 14:01,34:53:00,Rogue (European Team),Misfits Gaming,1,1,Rogue (European Team),2020,Europe,RGE,EMEA,Europe,MSF,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21052,LEC 2020 Spring Playoffs,LEC,05/04/2020 15:24,37:02:00,Misfits Gaming,Rogue (European Team),1,2,Rogue (European Team),2020,Europe,MSF,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21054,LEC 2020 Spring Playoffs,LEC,05/04/2020 16:35,40:03:00,Misfits Gaming,Rogue (European Team),1,3,Rogue (European Team),2020,Europe,MSF,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21137,LEC 2020 Spring Playoffs,LEC,10/04/2020 14:05,35:37:00,Origen,Rogue (European Team),0,1,Rogue (European Team),2020,Europe,OG,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21139,LEC 2020 Spring Playoffs,LEC,10/04/2020 15:33,28:55:00,Rogue (European Team),Origen,1,1,Origen,2020,Europe,RGE,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21141,LEC 2020 Spring Playoffs,LEC,10/04/2020 16:17,43:30:00,Rogue (European Team),Origen,1,2,Origen,2020,Europe,RGE,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21143,LEC 2020 Spring Playoffs,LEC,10/04/2020 16:55,28:24:00,Rogue (European Team),Origen,1,3,Origen,2020,Europe,RGE,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21166,LEC 2020 Spring Playoffs,LEC,11/04/2020 13:22,29:52:00,Fnatic,MAD Lions,1,0,Fnatic,2020,EMEA,FNC,EMEA,EMEA,MAD,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21168,LEC 2020 Spring Playoffs,LEC,11/04/2020 14:23,30:05:00,MAD Lions,Fnatic,0,2,Fnatic,2020,EMEA,MAD,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21171,LEC 2020 Spring Playoffs,LEC,11/04/2020 15:03,31:00:00,MAD Lions,Fnatic,0,3,Fnatic,2020,EMEA,MAD,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21208,LEC 2020 Spring Playoffs,LEC,12/04/2020 13:20,32:55:00,Origen,G2 Esports,0,1,G2 Esports,2020,Europe,OG,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21211,LEC 2020 Spring Playoffs,LEC,12/04/2020 14:23,41:15:00,Origen,G2 Esports,0,2,G2 Esports,2020,Europe,OG,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21214,LEC 2020 Spring Playoffs,LEC,12/04/2020 15:31,40:09:00,Origen,G2 Esports,1,2,Origen,2020,Europe,OG,EMEA,EMEA,G2,EMEA,Europe,OG,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21217,LEC 2020 Spring Playoffs,LEC,12/04/2020 16:04,32:42:00,Origen,G2 Esports,1,3,G2 Esports,2020,Europe,OG,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21327,LEC 2020 Spring Playoffs,LEC,18/04/2020 13:19,30:30:00,G2 Esports,MAD Lions,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21329,LEC 2020 Spring Playoffs,LEC,18/04/2020 14:34,26:16:00,G2 Esports,MAD Lions,2,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21331,LEC 2020 Spring Playoffs,LEC,18/04/2020 15:16,29:24:00,MAD Lions,G2 Esports,1,2,MAD Lions,2020,EMEA,MAD,EMEA,EMEA,G2,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21332,LEC 2020 Spring Playoffs,LEC,18/04/2020 15:56,32:25:00,G2 Esports,MAD Lions,3,1,G2 Esports,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21359,LEC 2020 Spring Playoffs,LEC,19/04/2020 13:14,26:48:00,Fnatic,G2 Esports,0,1,G2 Esports,2020,EMEA,FNC,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21362,LEC 2020 Spring Playoffs,LEC,19/04/2020 14:14,24:11:00,Fnatic,G2 Esports,0,2,G2 Esports,2020,EMEA,FNC,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21364,LEC 2020 Spring Playoffs,LEC,19/04/2020 14:56,33:27:00,Fnatic,G2 Esports,0,3,G2 Esports,2020,EMEA,FNC,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21609,LEC 2020 Summer,LEC,12/06/2020 14:11,27:27:00,G2 Esports,MAD Lions,1,0,G2 Esports,2020,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21610,LEC 2020 Summer,LEC,12/06/2020 15:02,45:50:00,Team Vitality,FC Schalke 04 Esports,1,0,Team Vitality,2020,EMEA,VIT,EMEA,EMEA,S04,EMEA,EMEA,VIT,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21611,LEC 2020 Summer,LEC,12/06/2020 17:33,39:36:00,SK Gaming,Origen,1,0,SK Gaming,2020,EMEA,SK,EMEA,Europe,OG,EMEA,EMEA,SK,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21612,LEC 2020 Summer,LEC,12/06/2020 18:49,30:24:00,Rogue (European Team),Excel Esports,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,EMEA,XL,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21613,LEC 2020 Summer,LEC,12/06/2020 19:39,37:40:00,Misfits Gaming,Fnatic,0,1,Fnatic,2020,Europe,MSF,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21636,LEC 2020 Summer,LEC,13/06/2020 13:12,29:50:00,FC Schalke 04 Esports,SK Gaming,0,1,SK Gaming,2020,EMEA,S04,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21639,LEC 2020 Summer,LEC,13/06/2020 14:19,29:02:00,Rogue (European Team),Misfits Gaming,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,Europe,MSF,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21641,LEC 2020 Summer,LEC,13/06/2020 15:06,29:36:00,Excel Esports,MAD Lions,0,1,MAD Lions,2020,EMEA,XL,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21643,LEC 2020 Summer,LEC,13/06/2020 16:06,28:05:00,Fnatic,Team Vitality,1,0,Fnatic,2020,EMEA,FNC,EMEA,EMEA,VIT,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21645,LEC 2020 Summer,LEC,13/06/2020 16:58,32:46:00,G2 Esports,Origen,0,1,Origen,2020,EMEA,G2,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21659,LEC 2020 Summer,LEC,14/06/2020 13:13,27:19:00,SK Gaming,MAD Lions,0,1,MAD Lions,2020,EMEA,SK,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21662,LEC 2020 Summer,LEC,14/06/2020 15:15,39:40:00,FC Schalke 04 Esports,Rogue (European Team),0,1,Rogue (European Team),2020,EMEA,S04,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21663,LEC 2020 Summer,LEC,14/06/2020 15:28,31:01:00,Origen,Misfits Gaming,0,1,Misfits Gaming,2020,Europe,OG,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21666,LEC 2020 Summer,LEC,14/06/2020 16:59,28:58:00,G2 Esports,Team Vitality,0,1,Team Vitality,2020,EMEA,G2,EMEA,EMEA,VIT,EMEA,EMEA,VIT,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21667,LEC 2020 Summer,LEC,14/06/2020 17:29,30:59:00,Fnatic,Excel Esports,1,0,Fnatic,2020,EMEA,FNC,EMEA,EMEA,XL,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21723,LEC 2020 Summer,LEC,19/06/2020 14:33,31:09:00,Rogue (European Team),Team Vitality,1,0,Rogue (European Team),2020,Europe,RGE,EMEA,EMEA,VIT,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21724,LEC 2020 Summer,LEC,19/06/2020 15:02,28:06:00,Misfits Gaming,SK Gaming,0,1,SK Gaming,2020,Europe,MSF,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21725,LEC 2020 Summer,LEC,19/06/2020 16:27,30:31:00,FC Schalke 04 Esports,G2 Esports,0,1,G2 Esports,2020,EMEA,S04,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21726,LEC 2020 Summer,LEC,19/06/2020 17:17,32:02:00,Excel Esports,Origen,0,1,Origen,2020,EMEA,XL,EMEA,Europe,OG,EMEA,Europe,OG,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21727,LEC 2020 Summer,LEC,19/06/2020 17:51,35:14:00,Fnatic,MAD Lions,0,1,MAD Lions,2020,EMEA,FNC,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21768,LEC 2020 Summer,LEC,20/06/2020 13:15,35:26:00,SK Gaming,Excel Esports,0,1,Excel Esports,2020,EMEA,SK,EMEA,EMEA,XL,EMEA,EMEA,XL,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21772,LEC 2020 Summer,LEC,20/06/2020 14:25,33:28:00,FC Schalke 04 Esports,Misfits Gaming,0,1,Misfits Gaming,2020,EMEA,S04,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21775,LEC 2020 Summer,LEC,20/06/2020 15:00,29:01:00,MAD Lions,Team Vitality,1,0,MAD Lions,2020,EMEA,MAD,EMEA,EMEA,VIT,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
